18;industrial_complex;2020.00;13.35;1719.00;6.25;0
18;radar_station;1994.00;12.40;1741.00;1.73;0
20;air_base;1834.00;13.93;1978.00;3.15;0
20;anti_air_building;1825.00;14.48;1926.00;5.44;0
20;anti_air_building;1852.00;9.60;1960.00;2.17;0
20;anti_air_building;1852.00;14.40;2000.00;4.84;0
20;arms_factory;1809.00;15.70;1912.00;3.59;0
20;arms_factory;1832.00;12.60;1951.00;2.64;0
20;arms_factory;1841.00;13.95;2001.00;0.92;0
20;arms_factory;1842.00;12.75;1969.00;6.25;0
20;arms_factory;1846.00;12.03;1970.00;2.98;0
20;arms_factory;1875.00;14.50;2020.00;4.19;0
20;bunker;1873.00;13.23;2020.00;3.22;0
20;industrial_complex;1808.00;15.90;1908.00;5.65;0
20;industrial_complex;1839.00;13.78;1984.00;4.70;0
20;industrial_complex;1840.00;13.78;1997.00;0.48;0
20;industrial_complex;1851.00;13.32;1987.00;2.04;0
20;industrial_complex;1853.00;9.60;1962.00;2.54;0
20;industrial_complex;1860.00;13.53;2002.00;4.10;0
20;radar_station;1816.00;14.60;1922.00;1.23;0
21;air_base;1719.00;10.30;1893.00;1.09;0
21;anti_air_building;1684.00;10.00;1894.00;0.62;0
21;anti_air_building;1715.00;10.00;1895.00;1.23;0
21;anti_air_building;1726.00;10.30;1899.00;2.78;0
21;arms_factory;1687.00;9.50;1887.00;0.92;0
21;arms_factory;1687.00;9.90;1906.00;5.65;0
21;arms_factory;1690.00;9.50;1879.00;3.59;0
21;arms_factory;1694.00;10.00;1889.00;6.25;0
21;arms_factory;1715.00;10.40;1887.00;2.04;0
21;arms_factory;1724.00;10.68;1889.00;2.64;0
21;bunker;1729.00;11.30;1890.00;1.16;0
21;coastal_bunker;1731.00;9.50;1906.00;-3.14;0
21;dockyard;1715.00;9.50;1903.00;-3.46;0
21;industrial_complex;1682.00;9.90;1906.00;3.15;0
21;industrial_complex;1684.00;9.90;1893.00;0.48;0
21;industrial_complex;1693.00;10.00;1897.00;6.16;0
21;industrial_complex;1700.00;9.60;1905.00;2.54;0
21;industrial_complex;1725.00;10.82;1893.00;4.70;0
21;industrial_complex;1729.00;9.60;1905.00;4.10;0
21;radar_station;1674.00;9.55;1903.00;1.83;0
22;air_base;2202.00;10.25;757.00;1.59;0
22;anti_air_building;2196.00;9.95;759.00;1.53;0
22;anti_air_building;2197.00;10.07;765.00;1.43;0
22;anti_air_building;2197.00;10.07;765.00;3.59;0
22;arms_factory;2229.00;11.03;750.00;2.54;0
22;arms_factory;2233.00;9.50;704.00;5.65;0
22;arms_factory;2237.00;10.00;708.00;2.64;0
22;arms_factory;2240.00;9.95;703.00;2.04;0
22;arms_factory;2240.00;9.95;703.00;4.70;0
22;arms_factory;2245.00;10.12;708.00;6.25;0
22;bunker;2256.00;10.85;715.00;0.18;0
22;coastal_bunker;2237.00;9.50;699.00;-0.79;0
22;dockyard;2180.00;9.50;775.00;-1.11;0
22;industrial_complex;2202.00;10.25;757.00;5.21;0
22;industrial_complex;2221.00;10.38;744.00;3.15;0
22;industrial_complex;2221.00;10.38;744.00;6.16;0
22;industrial_complex;2221.00;10.70;750.00;4.10;0
22;industrial_complex;2222.00;10.30;742.00;1.09;0
22;industrial_complex;2222.00;10.65;750.00;0.48;0
22;radar_station;2199.00;10.00;758.00;5.65;0
26;air_base;2214.00;16.83;1241.00;4.77;0
26;anti_air_building;2206.00;17.43;1228.00;3.73;0
26;anti_air_building;2212.00;16.80;1231.00;1.67;0
26;anti_air_building;2217.00;17.18;1251.00;3.83;0
26;arms_factory;2210.00;17.10;1229.00;3.15;0
26;arms_factory;2211.00;16.83;1245.00;1.09;0
26;arms_factory;2211.00;17.33;1250.00;1.59;0
26;arms_factory;2212.00;16.83;1230.00;3.15;0
26;arms_factory;2213.00;16.80;1231.00;6.16;0
26;arms_factory;2214.00;16.62;1248.00;5.21;0
26;bunker;2217.00;16.70;1258.00;5.28;0
26;industrial_complex;2208.00;16.95;1242.00;0.65;0
26;industrial_complex;2208.00;17.30;1232.00;1.60;0
26;industrial_complex;2210.00;16.65;1240.00;5.72;0
26;industrial_complex;2211.00;16.70;1243.00;0.99;0
26;industrial_complex;2214.00;17.30;1259.00;3.66;0
26;industrial_complex;2215.00;16.93;1244.00;0.04;0
26;radar_station;2214.00;16.83;1232.00;4.33;0
27;air_base;1778.00;13.57;1946.00;4.17;0
27;anti_air_building;1760.00;10.95;1928.00;0.69;0
27;anti_air_building;1782.00;14.35;1936.00;2.85;0
27;anti_air_building;1797.00;13.93;1958.00;0.18;0
27;arms_factory;1751.00;9.50;1975.00;1.59;0
27;arms_factory;1782.00;13.98;1958.00;3.66;0
27;arms_factory;1787.00;14.03;1946.00;3.15;0
27;arms_factory;1794.00;14.40;1936.00;1.09;0
27;arms_factory;1803.00;13.90;1920.00;0.99;0
27;arms_factory;1819.00;14.15;1942.00;5.21;0
27;bunker;1819.00;14.50;1953.00;2.68;0
27;coastal_bunker;1756.00;9.50;1940.00;-2.36;0
27;dockyard;1756.00;9.50;1935.00;-2.86;0
27;industrial_complex;1766.00;12.57;1946.00;0.04;0
27;industrial_complex;1785.00;14.25;1936.00;0.65;0
27;industrial_complex;1787.00;13.30;1966.00;5.72;0
27;industrial_complex;1804.00;13.82;1923.00;0.04;0
27;industrial_complex;1809.00;14.40;1942.00;4.77;0
27;industrial_complex;1819.00;14.50;1928.00;1.60;0
27;radar_station;1781.00;13.30;1967.00;1.90;0
29;air_base;1860.00;15.50;1572.00;1.16;0
29;anti_air_building;1842.00;14.35;1542.00;2.85;0
29;anti_air_building;1844.00;15.40;1572.00;0.18;0
29;anti_air_building;1847.00;15.82;1586.00;4.91;0
29;arms_factory;1838.00;16.30;1604.00;3.66;0
29;arms_factory;1839.00;15.75;1579.00;0.04;0
29;arms_factory;1844.00;15.32;1571.00;5.72;0
29;arms_factory;1862.00;14.80;1549.00;1.60;0
29;arms_factory;1874.00;15.15;1616.00;0.65;0
29;arms_factory;1877.00;15.30;1599.00;0.99;0
29;bunker;1889.00;16.15;1618.00;0.79;0
29;industrial_complex;1833.00;14.80;1597.00;3.21;0
29;industrial_complex;1856.00;15.78;1576.00;4.17;0
29;industrial_complex;1857.00;15.65;1582.00;5.37;0
29;industrial_complex;1866.00;15.60;1568.00;6.23;0
29;industrial_complex;1872.00;15.85;1579.00;0.04;0
29;industrial_complex;1880.00;15.25;1614.00;4.77;0
29;radar_station;1837.00;15.50;1577.00;0.69;0
30;air_base;2047.00;16.33;1583.00;0.55;0
30;anti_air_building;2059.00;17.02;1602.00;3.73;0
30;anti_air_building;2073.00;16.95;1569.00;3.83;0
30;anti_air_building;2075.00;16.58;1565.00;1.67;0
30;arms_factory;2053.00;14.75;1562.00;5.72;0
30;arms_factory;2066.00;16.75;1566.00;1.60;0
30;arms_factory;2070.00;15.12;1561.00;0.65;0
30;arms_factory;2073.00;16.70;1587.00;0.04;0
30;arms_factory;2077.00;16.75;1568.00;0.04;0
30;arms_factory;2091.00;16.95;1572.00;4.77;0
30;bunker;2060.00;16.83;1609.00;5.88;0
30;industrial_complex;2047.00;15.95;1580.00;3.21;0
30;industrial_complex;2059.00;16.58;1589.00;5.28;0
30;industrial_complex;2061.00;17.23;1597.00;1.16;0
30;industrial_complex;2081.00;17.43;1574.00;6.23;0
30;industrial_complex;2082.00;17.43;1580.00;5.37;0
30;industrial_complex;2099.00;16.40;1567.00;4.17;0
30;radar_station;2093.00;16.35;1564.00;4.33;0
32;air_base;1619.00;9.60;1498.00;3.83;0
32;anti_air_building;1627.00;10.62;1500.00;5.96;0
32;anti_air_building;1629.00;11.00;1505.00;2.34;0
32;anti_air_building;1635.00;11.48;1493.00;4.40;0
32;arms_factory;1635.00;11.98;1496.00;6.23;0
32;arms_factory;1638.00;11.68;1492.00;4.77;0
32;arms_factory;1639.00;12.18;1509.00;3.21;0
32;arms_factory;1639.00;12.38;1504.00;4.17;0
32;arms_factory;1641.00;12.85;1498.00;0.04;0
32;arms_factory;1647.00;13.07;1501.00;5.37;0
32;bunker;1647.00;12.93;1488.00;1.83;0
32;coastal_bunker;1626.00;9.50;1482.00;0.00;0
32;dockyard;1623.00;9.50;1483.00;0.00;0
32;industrial_complex;1623.00;9.90;1492.00;5.88;0
32;industrial_complex;1626.00;10.62;1500.00;3.73;0
32;industrial_complex;1631.00;10.55;1495.00;1.16;0
32;industrial_complex;1631.00;11.05;1504.00;3.22;0
32;industrial_complex;1634.00;11.60;1500.00;5.28;0
32;industrial_complex;1635.00;11.05;1505.00;0.55;0
32;radar_station;1626.00;10.78;1503.00;0.18;0
33;anti_air_building;2147.00;14.60;1075.00;4.40;0
33;anti_air_building;2181.00;14.48;1102.00;4.91;0
33;arms_factory;2134.00;12.93;1083.00;5.37;0
33;arms_factory;2139.00;13.25;1084.00;5.28;0
33;arms_factory;2149.00;13.00;1094.00;1.16;0
33;arms_factory;2159.00;13.48;1095.00;6.23;0
33;arms_factory;2168.00;14.60;1089.00;4.17;0
33;bunker;2173.00;13.88;1103.00;1.83;0
33;industrial_complex;2141.00;14.20;1079.00;3.22;0
33;industrial_complex;2145.00;13.60;1085.00;3.73;0
33;industrial_complex;2155.00;13.38;1095.00;0.55;0
33;industrial_complex;2171.00;13.43;1105.00;3.83;0
35;air_base;2338.00;14.50;921.00;2.78;0
35;anti_air_building;2306.00;15.10;921.00;4.64;0
35;arms_factory;2309.00;16.20;936.00;5.88;0
35;arms_factory;2318.00;14.55;937.00;0.55;0
35;arms_factory;2326.00;14.80;916.00;1.16;0
35;bunker;2342.00;14.60;930.00;0.86;0
35;industrial_complex;2313.00;15.60;924.00;0.71;0
35;industrial_complex;2316.00;14.78;937.00;3.73;0
35;industrial_complex;2320.00;14.35;939.00;4.33;0
35;industrial_complex;2321.00;14.75;930.00;0.11;0
35;industrial_complex;2322.00;15.35;923.00;3.83;0
35;radar_station;2330.00;14.60;918.00;0.41;0
36;air_base;3381.00;9.50;127.00;2.17;0
36;anti_air_building;3381.00;9.50;127.00;2.68;0
36;anti_air_building;3381.00;9.50;127.00;3.90;0
36;anti_air_building;3381.00;9.50;127.00;5.95;0
36;arms_factory;3381.00;9.50;127.00;0.55;0
36;arms_factory;3381.00;9.50;127.00;1.67;0
36;arms_factory;3381.00;9.50;127.00;3.22;0
36;arms_factory;3381.00;9.50;127.00;3.73;0
36;arms_factory;3381.00;9.50;127.00;3.83;0
36;arms_factory;3381.00;9.50;127.00;5.88;0
36;bunker;3381.00;9.50;127.00;2.78;0
36;coastal_bunker;3378.00;9.50;125.00;1.57;0
36;dockyard;3384.00;9.50;130.00;1.57;0
36;floating_harbor;2912.00;9.50;1594.00;0.00;11318
36;industrial_complex;3381.00;9.50;127.00;0.11;0
36;industrial_complex;3381.00;9.50;127.00;0.71;0
36;industrial_complex;3381.00;9.50;127.00;2.78;0
36;industrial_complex;3381.00;9.50;127.00;3.73;0
36;industrial_complex;3381.00;9.50;127.00;4.33;0
36;industrial_complex;3381.00;9.50;127.00;5.44;0
36;radar_station;3381.00;9.50;127.00;1.73;0
37;air_base;1751.00;11.90;1677.00;1.23;0
37;anti_air_building;1738.00;11.75;1674.00;0.92;0
37;anti_air_building;1747.00;9.70;1690.00;5.15;0
37;anti_air_building;1754.00;11.53;1680.00;1.02;0
37;arms_factory;1717.00;10.38;1670.00;5.88;0
37;arms_factory;1738.00;13.18;1664.00;1.67;0
37;arms_factory;1744.00;12.03;1674.00;3.73;0
37;arms_factory;1747.00;11.75;1674.00;3.83;0
37;arms_factory;1748.00;10.12;1688.00;0.71;0
37;arms_factory;1754.00;10.35;1687.00;4.33;0
37;bunker;1766.00;11.73;1672.00;5.45;0
37;coastal_bunker;1771.00;9.50;1689.00;-3.31;0
37;dockyard;1716.00;9.50;1683.00;-3.61;0
37;industrial_complex;1708.00;9.90;1673.00;2.17;0
37;industrial_complex;1709.00;10.00;1672.00;3.73;0
37;industrial_complex;1727.00;9.88;1681.00;2.78;0
37;industrial_complex;1736.00;10.90;1680.00;0.11;0
37;industrial_complex;1736.00;12.57;1667.00;5.44;0
37;industrial_complex;1752.00;9.70;1690.00;4.84;0
37;radar_station;1716.00;10.00;1678.00;2.98;0
39;air_base;1643.00;11.90;1426.00;5.95;0
39;anti_air_building;1649.00;11.07;1404.00;0.92;0
39;anti_air_building;1659.00;14.23;1417.00;5.15;0
39;anti_air_building;1667.00;13.65;1416.00;1.02;0
39;arms_factory;1642.00;11.32;1430.00;2.78;0
39;arms_factory;1649.00;11.48;1419.00;0.11;0
39;arms_factory;1650.00;11.90;1397.00;5.44;0
39;arms_factory;1655.00;12.90;1417.00;0.71;0
39;arms_factory;1661.00;13.40;1399.00;3.73;0
39;arms_factory;1664.00;13.78;1410.00;4.33;0
39;bunker;1664.00;13.80;1407.00;0.25;0
39;coastal_bunker;1633.00;9.50;1443.00;-2.16;0
39;dockyard;1630.00;9.50;1410.00;-1.89;0
39;industrial_complex;1640.00;10.53;1433.00;2.17;0
39;industrial_complex;1640.00;10.60;1434.00;4.84;0
39;industrial_complex;1640.00;10.95;1425.00;0.62;0
39;industrial_complex;1643.00;11.68;1394.00;1.23;0
39;industrial_complex;1649.00;12.10;1424.00;2.78;0
39;industrial_complex;1658.00;13.78;1390.00;1.83;0
39;radar_station;1660.00;13.88;1407.00;2.98;0
40;arms_factory;2109.00;16.23;1349.00;3.73;0
40;bunker;2113.00;15.85;1355.00;0.85;0
40;industrial_complex;2112.00;16.00;1356.00;1.23;0
42;air_base;1695.00;9.60;1835.00;2.34;0
42;anti_air_building;1685.00;9.60;1845.00;2.41;0
42;anti_air_building;1688.00;9.50;1839.00;3.36;0
42;anti_air_building;1690.00;9.60;1839.00;4.57;0
42;arms_factory;1682.00;9.60;1853.00;4.84;0
42;arms_factory;1683.00;9.60;1851.00;2.78;0
42;arms_factory;1684.00;9.60;1846.00;1.23;0
42;arms_factory;1686.00;9.60;1857.00;0.62;0
42;arms_factory;1695.00;9.60;1837.00;2.17;0
42;arms_factory;1696.00;9.60;1834.00;1.83;0
42;bunker;1697.00;9.50;1830.00;1.90;0
42;coastal_bunker;1697.00;9.50;1836.00;-3.14;0
42;dockyard;1694.00;9.50;1831.00;-0.79;0
42;industrial_complex;1680.00;9.50;1848.00;3.90;0
42;industrial_complex;1684.00;9.50;1859.00;5.96;0
42;industrial_complex;1685.00;9.60;1847.00;1.73;0
42;industrial_complex;1688.00;9.60;1842.00;2.68;0
42;industrial_complex;1689.00;9.60;1838.00;5.95;0
42;industrial_complex;1696.00;9.50;1831.00;4.40;0
42;radar_station;1686.00;9.60;1847.00;0.25;0
45;air_base;1971.00;10.00;1149.00;0.18;0
45;anti_air_building;1959.00;10.32;1159.00;1.90;0
45;anti_air_building;1963.00;10.00;1153.00;4.91;0
45;anti_air_building;1975.00;10.00;1144.00;1.29;0
45;arms_factory;1962.00;10.00;1153.00;2.68;0
45;arms_factory;1964.00;10.00;1152.00;5.95;0
45;arms_factory;1971.00;10.00;1149.00;3.90;0
45;arms_factory;1975.00;10.00;1146.00;5.96;0
